interaction_id,customer_id,product_id,rating,timestamp,quantity,purchase_amount,interaction_type,user_idx,item_idx
INT_0005867,CUST_0964,PROD_00022,3.0,2023-08-09,2,4735.06,cart_add,963,21
INT_0005868,CUST_0850,PROD_00050,3.5,2024-03-30,1,8406.54,purchase,849,49
INT_0005869,CUST_0389,PROD_00028,4.0,2024-03-07,1,32268.41,purchase,388,27
INT_0005870,CUST_0243,PROD_00040,4.5,2024-04-28,1,2286.53,purchase,242,39
INT_0005871,CUST_0829,PROD_00104,5.0,2023-09-12,1,1682.77,purchase,828,103
INT_0005872,CUST_0598,PROD_00027,5.0,2023-06-30,1,43843.14,cart_add,597,26
INT_0005873,CUST_0796,PROD_00121,4.5,2024-02-04,2,6577.12,purchase,795,120
INT_0005874,CUST_0705,PROD_00041,4.5,2024-05-13,2,10648.02,purchase,704,40
INT_0005875,CUST_0826,PROD_00130,4.0,2023-12-02,2,23365.86,purchase,825,129
INT_0005876,CUST_0174,PROD_00035,4.5,2023-07-30,2,3998.74,cart_add,173,34
INT_0005877,CUST_0852,PROD_00109,3.5,2023-05-15,1,2497.06,cart_add,851,108
INT_0005878,CUST_0396,PROD_00057,3.5,2024-04-03,1,2369.94,cart_add,395,56
INT_0005879,CUST_0966,PROD_00105,4.0,2024-03-18,1,774.81,cart_add,965,104
INT_0005880,CUST_0208,PROD_00090,4.0,2023-03-18,1,2228.92,purchase,207,89
INT_0005881,CUST_0870,PROD_00091,4.5,2023-06-05,1,1499.2,purchase,869,90
INT_0005882,CUST_0150,PROD_00126,4.0,2024-01-22,1,548.2,cart_add,149,125
INT_0005883,CUST_0497,PROD_00137,4.5,2023-04-19,2,18985.82,view,496,136
INT_0005884,CUST_0667,PROD_00084,3.0,2024-01-21,1,4501.95,cart_add,666,83
INT_0005885,CUST_0667,PROD_00084,4.5,2023-11-20,1,4501.95,cart_add,666,83
INT_0005886,CUST_0393,PROD_00114,4.0,2023-08-08,1,681.42,purchase,392,113
INT_0005887,CUST_0560,PROD_00039,4.0,2023-01-02,1,3794.39,view,559,38
INT_0005888,CUST_0911,PROD_00024,3.5,2024-01-28,2,1454.54,purchase,910,23
INT_0005889,CUST_0094,PROD_00034,3.5,2023-04-12,1,13326.36,cart_add,93,33
INT_0005890,CUST_0937,PROD_00065,4.0,2023-01-27,1,4292.79,view,936,64
INT_0005891,CUST_0524,PROD_00008,4.5,2024-06-01,1,56223.56,cart_add,523,7
INT_0005892,CUST_0279,PROD_00034,4.5,2023-05-18,2,26652.72,cart_add,278,33
INT_0005893,CUST_0178,PROD_00129,5.0,2024-05-21,3,40936.56,view,177,128
INT_0005894,CUST_0218,PROD_00030,5.0,2023-08-18,2,292972.02,purchase,217,29
INT_0005895,CUST_0602,PROD_00015,4.5,2023-02-26,2,9291.62,purchase,601,14
INT_0005896,CUST_0914,PROD_00109,3.5,2024-04-25,1,2497.06,purchase,913,108
INT_0005897,CUST_0982,PROD_00111,4.0,2023-09-25,1,1363.36,view,981,110
INT_0005898,CUST_0570,PROD_00089,3.5,2024-06-22,2,16860.7,purchase,569,88
INT_0005899,CUST_0474,PROD_00024,2.5,2023-08-22,1,727.27,purchase,473,23
INT_0005900,CUST_0396,PROD_00047,4.5,2023-11-13,1,6755.43,purchase,395,46
INT_0005901,CUST_0135,PROD_00122,3.5,2023-03-15,1,693.71,purchase,134,121
INT_0005902,CUST_0806,PROD_00004,4.0,2023-09-08,2,78858.78,purchase,805,3
INT_0005903,CUST_0323,PROD_00011,3.5,2023-03-23,1,18057.44,cart_add,322,10
INT_0005904,CUST_0171,PROD_00050,3.5,2023-09-25,1,8406.54,purchase,170,49
INT_0005905,CUST_0887,PROD_00005,5.0,2023-04-02,1,60350.67,purchase,886,4
INT_0005906,CUST_0010,PROD_00054,4.0,2023-02-13,1,9442.54,view,9,53
INT_0005907,CUST_0072,PROD_00112,4.5,2023-07-05,2,1580.76,purchase,71,111
INT_0005908,CUST_0407,PROD_00052,4.0,2023-07-19,1,11263.67,purchase,406,51
INT_0005909,CUST_0221,PROD_00051,5.0,2023-06-30,1,2505.88,purchase,220,50
INT_0005910,CUST_0909,PROD_00113,5.0,2023-11-16,1,1776.7,view,908,112
INT_0005911,CUST_0774,PROD_00126,4.0,2023-03-26,2,1096.4,purchase,773,125
INT_0005912,CUST_0413,PROD_00018,4.5,2023-05-27,2,20257.86,purchase,412,17
INT_0005913,CUST_0648,PROD_00026,4.0,2023-01-08,1,20390.69,cart_add,647,25
INT_0005914,CUST_0210,PROD_00081,4.0,2023-12-26,1,4730.99,view,209,80
INT_0005915,CUST_0372,PROD_00107,4.5,2023-07-11,1,310.23,purchase,371,106
INT_0005916,CUST_0070,PROD_00079,4.5,2023-10-06,1,12849.74,purchase,69,78
INT_0005917,CUST_0251,PROD_00023,5.0,2023-03-18,2,2809.98,view,250,22
INT_0005918,CUST_0103,PROD_00027,4.5,2023-01-31,1,43843.14,purchase,102,26
INT_0005919,CUST_0057,PROD_00013,5.0,2023-06-03,1,4064.55,purchase,56,12
INT_0005920,CUST_0317,PROD_00084,4.0,2023-12-13,1,4501.95,cart_add,316,83
INT_0005921,CUST_0425,PROD_00080,3.5,2023-02-21,1,3656.79,purchase,424,79
INT_0005922,CUST_0677,PROD_00123,5.0,2024-01-06,1,1299.27,purchase,676,122
INT_0005923,CUST_0620,PROD_00004,4.0,2024-05-31,1,39429.39,purchase,619,3
INT_0005924,CUST_0815,PROD_00039,3.5,2023-05-26,1,3794.39,purchase,814,38
INT_0005925,CUST_0045,PROD_00073,3.5,2024-06-15,1,2719.83,purchase,44,72
INT_0005926,CUST_0401,PROD_00117,5.0,2023-01-19,1,795.45,purchase,400,116
INT_0005927,CUST_0649,PROD_00140,3.5,2024-01-05,1,1448.74,cart_add,648,139
INT_0005928,CUST_0736,PROD_00060,4.5,2023-10-22,1,19417.46,purchase,735,59
INT_0005929,CUST_0515,PROD_00045,4.0,2023-01-22,1,4401.96,purchase,514,44
INT_0005930,CUST_0098,PROD_00087,4.5,2024-06-18,1,3835.55,cart_add,97,86
INT_0005931,CUST_0416,PROD_00050,4.5,2023-04-25,2,16813.08,cart_add,415,49
INT_0005932,CUST_0034,PROD_00044,3.5,2023-06-15,1,34110.93,view,33,43
INT_0005933,CUST_0485,PROD_00084,4.0,2023-10-15,1,4501.95,view,484,83
INT_0005934,CUST_0664,PROD_00049,3.5,2024-06-11,1,6374.8,purchase,663,48
INT_0005935,CUST_0201,PROD_00102,4.5,2023-12-21,1,3942.17,view,200,101
INT_0005936,CUST_0892,PROD_00139,4.0,2024-05-26,2,2999.78,purchase,891,138
INT_0005937,CUST_0146,PROD_00040,3.5,2024-05-12,1,2286.53,purchase,145,39
INT_0005938,CUST_0233,PROD_00030,5.0,2023-08-21,1,146486.01,purchase,232,29
INT_0005939,CUST_0303,PROD_00035,4.0,2023-05-27,1,1999.37,cart_add,302,34
INT_0005940,CUST_0765,PROD_00064,4.0,2024-03-24,2,9048.4,purchase,764,63
INT_0005941,CUST_0066,PROD_00143,4.0,2024-01-13,1,18762.24,view,65,142
INT_0005942,CUST_0985,PROD_00127,4.0,2023-01-19,3,39627.45,cart_add,984,126
INT_0005943,CUST_0359,PROD_00023,4.0,2023-11-19,1,1404.99,view,358,22
INT_0005944,CUST_0139,PROD_00089,4.5,2023-09-18,1,8430.35,cart_add,138,88
INT_0005945,CUST_0039,PROD_00074,4.0,2024-06-17,2,7337.36,purchase,38,73
INT_0005946,CUST_0059,PROD_00122,3.5,2024-03-16,1,693.71,purchase,58,121
INT_0005947,CUST_0155,PROD_00116,4.0,2024-03-26,1,333.34,purchase,154,115
INT_0005948,CUST_0804,PROD_00040,3.5,2024-01-07,1,2286.53,purchase,803,39
INT_0005949,CUST_0938,PROD_00117,5.0,2023-07-12,1,795.45,purchase,937,116
INT_0005950,CUST_0432,PROD_00087,4.0,2023-01-29,2,7671.1,purchase,431,86
INT_0005951,CUST_0949,PROD_00116,4.0,2023-02-02,1,333.34,purchase,948,115
INT_0005952,CUST_0460,PROD_00025,4.0,2023-10-02,1,2068.62,purchase,459,24
INT_0005953,CUST_0457,PROD_00017,4.0,2024-02-20,1,8688.45,view,456,16
INT_0005954,CUST_0027,PROD_00057,4.0,2023-06-17,2,4739.88,purchase,26,56
INT_0005955,CUST_0677,PROD_00143,4.0,2023-04-22,1,18762.24,purchase,676,142
INT_0005956,CUST_0861,PROD_00043,3.5,2023-10-12,1,43262.5,cart_add,860,42
INT_0005957,CUST_0492,PROD_00059,3.5,2023-12-31,1,2901.95,purchase,491,58
INT_0005958,CUST_0049,PROD_00045,4.5,2023-03-01,1,4401.96,purchase,48,44
INT_0005959,CUST_0888,PROD_00114,5.0,2023-09-11,2,1362.84,cart_add,887,113
INT_0005960,CUST_0588,PROD_00091,4.0,2024-04-24,2,2998.4,view,587,90
INT_0005961,CUST_0593,PROD_00060,4.5,2023-05-03,1,19417.46,purchase,592,59
INT_0005962,CUST_0644,PROD_00014,5.0,2023-09-14,1,3357.95,cart_add,643,13
INT_0005963,CUST_0157,PROD_00123,4.0,2023-01-12,1,1299.27,view,156,122
INT_0005964,CUST_0689,PROD_00070,4.0,2024-02-24,1,1435.37,purchase,688,69
INT_0005965,CUST_0550,PROD_00133,3.0,2024-06-25,1,1381.52,purchase,549,132
INT_0005966,CUST_0543,PROD_00074,4.5,2023-02-13,2,7337.36,purchase,542,73
INT_0005967,CUST_0016,PROD_00002,4.0,2023-01-16,1,92329.48,purchase,15,1
INT_0005968,CUST_0832,PROD_00045,4.0,2024-06-23,1,4401.96,purchase,831,44
INT_0005969,CUST_0442,PROD_00113,4.5,2024-02-16,1,1776.7,cart_add,441,112
INT_0005970,CUST_0892,PROD_00069,4.5,2023-05-06,1,1717.37,purchase,891,68
INT_0005971,CUST_0865,PROD_00053,3.5,2024-04-14,1,6856.41,purchase,864,52
INT_0005972,CUST_0497,PROD_00142,4.5,2023-11-10,1,57884.88,cart_add,496,141
INT_0005973,CUST_0026,PROD_00144,5.0,2023-04-30,2,84821.3,purchase,25,143
INT_0005974,CUST_0466,PROD_00125,4.0,2023-11-09,1,789.12,cart_add,465,124
INT_0005975,CUST_0948,PROD_00098,4.5,2024-01-17,1,383.97,purchase,947,97
INT_0005976,CUST_0323,PROD_00008,4.0,2023-06-17,1,56223.56,purchase,322,7
INT_0005977,CUST_0419,PROD_00052,5.0,2023-08-12,1,11263.67,purchase,418,51
INT_0005978,CUST_0234,PROD_00132,3.5,2023-03-22,1,1804.63,view,233,131
INT_0005979,CUST_0335,PROD_00137,4.5,2023-04-22,2,18985.82,purchase,334,136
INT_0005980,CUST_0702,PROD_00083,4.0,2024-04-04,1,1449.12,cart_add,701,82
INT_0005981,CUST_0237,PROD_00069,4.0,2024-06-03,1,1717.37,cart_add,236,68
INT_0005982,CUST_0561,PROD_00123,4.5,2024-03-17,1,1299.27,purchase,560,122
INT_0005983,CUST_0739,PROD_00098,4.5,2024-04-27,2,767.94,purchase,738,97
INT_0005984,CUST_0275,PROD_00142,3.5,2023-09-04,1,57884.88,cart_add,274,141
INT_0005985,CUST_0221,PROD_00125,4.0,2023-03-10,1,789.12,purchase,220,124
INT_0005986,CUST_0270,PROD_00055,3.5,2023-12-19,2,15698.48,purchase,269,54
INT_0005987,CUST_0123,PROD_00057,4.0,2023-05-27,1,2369.94,purchase,122,56
INT_0005988,CUST_0759,PROD_00093,4.5,2023-06-24,1,1951.47,purchase,758,92
INT_0005989,CUST_0473,PROD_00045,4.5,2023-08-23,1,4401.96,purchase,472,44
INT_0005990,CUST_0288,PROD_00122,4.0,2023-12-24,2,1387.42,purchase,287,121
INT_0005991,CUST_0313,PROD_00114,5.0,2023-07-18,1,681.42,purchase,312,113
INT_0005992,CUST_0406,PROD_00069,4.0,2023-06-30,1,1717.37,purchase,405,68
INT_0005993,CUST_0653,PROD_00090,3.5,2024-06-19,2,4457.84,purchase,652,89
INT_0005994,CUST_0562,PROD_00004,3.5,2024-01-10,1,39429.39,cart_add,561,3
INT_0005995,CUST_0912,PROD_00018,4.5,2024-03-19,1,10128.93,purchase,911,17
INT_0005996,CUST_0049,PROD_00057,4.0,2023-09-28,2,4739.88,purchase,48,56
INT_0005997,CUST_0636,PROD_00026,4.5,2023-05-13,1,20390.69,view,635,25
INT_0005998,CUST_0826,PROD_00122,4.0,2023-06-24,1,693.71,purchase,825,121
INT_0005999,CUST_0269,PROD_00096,4.0,2024-04-13,1,860.39,cart_add,268,95
INT_0006000,CUST_0855,PROD_00116,3.5,2023-07-19,1,333.34,purchase,854,115
INT_0006001,CUST_0195,PROD_00063,4.0,2023-06-05,1,3518.47,purchase,194,62
INT_0006002,CUST_0763,PROD_00072,4.0,2023-01-07,1,3451.13,purchase,762,71
INT_0006003,CUST_0920,PROD_00121,4.5,2023-08-24,1,3288.56,purchase,919,120
INT_0006004,CUST_0083,PROD_00142,3.5,2023-09-19,1,57884.88,cart_add,82,141
INT_0006005,CUST_0203,PROD_00072,5.0,2023-04-09,1,3451.13,purchase,202,71
INT_0006006,CUST_0746,PROD_00069,3.5,2023-06-15,1,1717.37,cart_add,745,68
INT_0006007,CUST_0800,PROD_00063,4.5,2024-01-08,1,3518.47,purchase,799,62
INT_0006008,CUST_0594,PROD_00044,4.0,2023-09-13,1,34110.93,purchase,593,43
INT_0006009,CUST_0205,PROD_00065,3.0,2023-02-22,1,4292.79,purchase,204,64
INT_0006010,CUST_0319,PROD_00009,4.5,2024-06-17,1,24368.22,purchase,318,8
INT_0006011,CUST_0524,PROD_00092,4.0,2023-01-15,1,2848.09,purchase,523,91
INT_0006012,CUST_0708,PROD_00062,4.0,2023-03-14,1,4020.78,cart_add,707,61
INT_0006013,CUST_0255,PROD_00100,3.5,2023-03-18,1,671.14,purchase,254,99
INT_0006014,CUST_0250,PROD_00128,4.5,2023-12-03,2,5147.4,purchase,249,127
INT_0006015,CUST_0965,PROD_00041,3.0,2023-06-08,3,15972.03,cart_add,964,40
INT_0006016,CUST_0807,PROD_00039,4.5,2023-04-09,1,3794.39,purchase,806,38
INT_0006017,CUST_0256,PROD_00139,3.5,2024-03-07,1,1499.89,cart_add,255,138
INT_0006018,CUST_0249,PROD_00026,4.5,2023-02-13,1,20390.69,cart_add,248,25
INT_0006019,CUST_0834,PROD_00016,3.5,2023-03-29,1,11890.0,cart_add,833,15
INT_0006020,CUST_0689,PROD_00060,5.0,2023-06-13,1,19417.46,purchase,688,59
INT_0006021,CUST_0712,PROD_00044,3.9910714285714284,2023-03-08,1,34110.93,purchase,711,43
INT_0006022,CUST_0504,PROD_00029,3.0,2023-03-21,2,18924.18,purchase,503,28
INT_0006023,CUST_0001,PROD_00131,4.0,2023-06-12,1,973.16,purchase,0,130
INT_0006024,CUST_0776,PROD_00092,3.5,2024-04-02,1,2848.09,purchase,775,91
INT_0006025,CUST_0191,PROD_00075,3.5,2024-03-11,1,4249.13,purchase,190,74
INT_0006026,CUST_0227,PROD_00032,3.5,2024-04-07,1,3309.18,purchase,226,31
INT_0006027,CUST_0721,PROD_00052,5.0,2023-12-06,1,11263.67,cart_add,720,51
INT_0006028,CUST_0418,PROD_00040,4.5,2023-02-20,1,2286.53,cart_add,417,39
INT_0006029,CUST_0299,PROD_00124,4.5,2023-09-15,1,1078.15,view,298,123
INT_0006030,CUST_0426,PROD_00054,5.0,2023-09-10,1,9442.54,cart_add,425,53
INT_0006031,CUST_0381,PROD_00138,3.0,2024-06-03,1,398.29,purchase,380,137
INT_0006032,CUST_0494,PROD_00127,5.0,2024-06-21,1,13209.15,purchase,493,126
INT_0006033,CUST_0625,PROD_00066,4.0,2023-08-28,1,4478.86,purchase,624,65
INT_0006034,CUST_0698,PROD_00053,4.0,2023-07-16,1,6856.41,purchase,697,52
INT_0006035,CUST_0898,PROD_00094,3.5,2024-01-22,1,1991.43,purchase,897,93
INT_0006036,CUST_0274,PROD_00086,4.0,2024-02-04,1,1468.63,purchase,273,85
INT_0006037,CUST_0124,PROD_00035,4.5,2023-06-27,1,1999.37,cart_add,123,34
INT_0006038,CUST_0602,PROD_00111,4.5,2024-02-12,2,2726.72,cart_add,601,110
INT_0006039,CUST_0986,PROD_00087,5.0,2023-08-02,2,7671.1,purchase,985,86
INT_0006040,CUST_0003,PROD_00073,4.0,2023-02-01,1,2719.83,purchase,2,72
INT_0006041,CUST_0093,PROD_00094,4.0,2023-01-10,1,1991.43,purchase,92,93
INT_0006042,CUST_0327,PROD_00058,3.5,2024-02-28,2,3514.26,purchase,326,57
INT_0006043,CUST_0846,PROD_00009,4.5,2023-01-04,2,48736.44,cart_add,845,8
INT_0006044,CUST_0765,PROD_00076,4.0,2023-07-31,1,3403.3,purchase,764,75
INT_0006045,CUST_0638,PROD_00137,3.5,2024-04-27,2,18985.82,purchase,637,136
INT_0006046,CUST_0186,PROD_00136,3.0,2024-02-18,1,5480.59,purchase,185,135
INT_0006047,CUST_0328,PROD_00024,3.5,2023-08-06,1,727.27,purchase,327,23
INT_0006048,CUST_0996,PROD_00136,4.5,2024-05-22,1,5480.59,cart_add,995,135
INT_0006049,CUST_0804,PROD_00052,4.0,2023-12-12,3,33791.01,purchase,803,51
INT_0006050,CUST_0536,PROD_00004,4.5,2023-10-18,1,39429.39,purchase,535,3
INT_0006051,CUST_0007,PROD_00145,4.5,2024-01-24,2,18156.98,purchase,6,144
INT_0006052,CUST_0998,PROD_00145,4.5,2023-12-18,1,9078.49,purchase,997,144
INT_0006053,CUST_0388,PROD_00041,4.5,2023-06-18,1,5324.01,cart_add,387,40
INT_0006054,CUST_0386,PROD_00021,4.0,2023-04-04,1,24714.25,purchase,385,20
INT_0006055,CUST_0236,PROD_00070,4.5,2024-02-01,2,2870.74,view,235,69
INT_0006056,CUST_0337,PROD_00131,3.8686868686868685,2024-01-06,1,973.16,cart_add,336,130
INT_0006057,CUST_0394,PROD_00058,4.0,2023-07-04,1,1757.13,purchase,393,57
INT_0006058,CUST_0242,PROD_00074,4.0,2023-11-14,1,3668.68,purchase,241,73
INT_0006059,CUST_0446,PROD_00039,4.0,2023-02-21,1,3794.39,cart_add,445,38
INT_0006060,CUST_0960,PROD_00130,4.5,2024-06-10,1,11682.93,purchase,959,129
INT_0006061,CUST_0570,PROD_00015,3.5,2023-01-21,1,4645.81,view,569,14
INT_0006062,CUST_0961,PROD_00046,4.0,2023-12-08,1,2320.56,cart_add,960,45
INT_0006063,CUST_0400,PROD_00141,4.0,2023-09-04,2,174276.62,cart_add,399,140
INT_0006064,CUST_0887,PROD_00004,4.5,2023-08-02,2,78858.78,cart_add,886,3
INT_0006065,CUST_0705,PROD_00055,4.0,2023-03-13,1,7849.24,purchase,704,54
INT_0006066,CUST_0203,PROD_00114,5.0,2023-11-28,1,681.42,purchase,202,113
INT_0006067,CUST_0626,PROD_00052,5.0,2024-05-01,1,11263.67,purchase,625,51
INT_0006068,CUST_0801,PROD_00013,5.0,2024-05-11,1,4064.55,purchase,800,12
INT_0006069,CUST_0391,PROD_00058,5.0,2023-12-23,1,1757.13,purchase,390,57
INT_0006070,CUST_0203,PROD_00080,3.0,2024-01-15,1,3656.79,cart_add,202,79
INT_0006071,CUST_0292,PROD_00015,4.0,2024-04-11,1,4645.81,purchase,291,14
INT_0006072,CUST_0499,PROD_00045,4.5,2023-07-26,1,4401.96,cart_add,498,44
INT_0006073,CUST_0136,PROD_00058,4.5,2024-05-05,1,1757.13,purchase,135,57
INT_0006074,CUST_0432,PROD_00040,3.5,2024-04-07,1,2286.53,purchase,431,39
INT_0006075,CUST_0136,PROD_00086,4.5,2023-12-09,1,1468.63,purchase,135,85
INT_0006076,CUST_0168,PROD_00124,4.5,2023-10-12,2,2156.3,purchase,167,123
INT_0006077,CUST_0948,PROD_00108,3.0,2024-04-02,1,2875.2,purchase,947,107
INT_0006078,CUST_0124,PROD_00081,3.5,2024-05-13,1,4730.99,purchase,123,80
INT_0006079,CUST_0437,PROD_00120,4.0,2024-02-05,1,1629.41,purchase,436,119
INT_0006080,CUST_0785,PROD_00051,4.5,2023-03-22,3,7517.64,purchase,784,50
INT_0006081,CUST_0553,PROD_00110,4.0,2023-02-09,1,1033.53,view,552,109
INT_0006082,CUST_0293,PROD_00101,4.5,2023-10-26,1,3128.53,purchase,292,100
INT_0006083,CUST_0470,PROD_00037,3.0,2023-11-04,1,2848.11,cart_add,469,36
INT_0006084,CUST_0492,PROD_00052,4.0,2023-12-09,1,11263.67,cart_add,491,51
INT_0006085,CUST_0168,PROD_00124,4.0,2023-02-26,1,1078.15,view,167,123
INT_0006086,CUST_0894,PROD_00138,3.5,2023-09-16,1,398.29,purchase,893,137
INT_0006087,CUST_0460,PROD_00005,5.0,2023-02-01,1,60350.67,purchase,459,4
INT_0006088,CUST_0973,PROD_00082,4.5,2023-01-20,1,12141.51,cart_add,972,81
INT_0006089,CUST_0548,PROD_00051,4.5,2024-04-25,1,2505.88,purchase,547,50
INT_0006090,CUST_0590,PROD_00040,3.8230088495575223,2023-06-27,3,6859.59,purchase,589,39
INT_0006091,CUST_0972,PROD_00088,4.5,2024-05-04,1,4704.5,purchase,971,87
INT_0006092,CUST_0693,PROD_00074,4.5,2023-04-05,2,7337.36,purchase,692,73
INT_0006093,CUST_0494,PROD_00129,4.5,2024-02-21,1,13645.52,purchase,493,128
INT_0006094,CUST_0784,PROD_00139,3.5,2024-02-18,2,2999.78,cart_add,783,138
INT_0006095,CUST_0784,PROD_00113,4.0,2024-06-30,1,1776.7,purchase,783,112
INT_0006096,CUST_0203,PROD_00003,4.0,2023-05-13,1,77001.71,cart_add,202,2
INT_0006097,CUST_0529,PROD_00075,2.5,2023-09-16,1,4249.13,purchase,528,74
INT_0006098,CUST_0845,PROD_00097,4.0,2023-02-01,2,4672.54,purchase,844,96
INT_0006099,CUST_0305,PROD_00019,5.0,2023-09-12,2,44254.36,view,304,18
INT_0006100,CUST_0666,PROD_00077,3.5,2023-04-22,1,3704.94,purchase,665,76
INT_0006101,CUST_0050,PROD_00077,4.0,2023-03-20,1,3704.94,view,49,76
INT_0006102,CUST_0631,PROD_00129,4.0,2024-06-03,1,13645.52,purchase,630,128
INT_0006103,CUST_0025,PROD_00037,4.0,2023-01-20,1,2848.11,view,24,36
INT_0006104,CUST_0330,PROD_00141,4.5,2024-02-13,1,87138.31,cart_add,329,140
INT_0006105,CUST_0614,PROD_00061,5.0,2023-06-23,2,152407.5,purchase,613,60
INT_0006106,CUST_0805,PROD_00023,3.5,2023-11-04,1,1404.99,purchase,804,22
INT_0006107,CUST_0976,PROD_00029,3.5,2024-04-12,1,9462.09,cart_add,975,28
INT_0006108,CUST_0712,PROD_00103,4.5,2024-06-13,1,2505.52,cart_add,711,102
INT_0006109,CUST_0668,PROD_00141,4.0,2023-07-22,2,174276.62,purchase,667,140
INT_0006110,CUST_0849,PROD_00061,5.0,2023-11-15,2,152407.5,purchase,848,60
INT_0006111,CUST_0565,PROD_00100,4.5,2024-04-03,1,671.14,purchase,564,99
INT_0006112,CUST_0425,PROD_00071,4.0,2023-06-29,2,4077.72,cart_add,424,70
INT_0006113,CUST_0936,PROD_00117,4.5,2024-02-29,1,795.45,purchase,935,116
INT_0006114,CUST_0080,PROD_00144,4.0,2024-05-13,2,84821.3,cart_add,79,143
INT_0006115,CUST_0654,PROD_00028,4.5,2023-08-06,1,32268.41,view,653,27
INT_0006116,CUST_0379,PROD_00130,5.0,2023-10-16,1,11682.93,purchase,378,129
INT_0006117,CUST_0838,PROD_00005,3.5,2023-10-15,1,60350.67,purchase,837,4
INT_0006118,CUST_0692,PROD_00064,3.5,2023-02-23,1,4524.2,cart_add,691,63
INT_0006119,CUST_0842,PROD_00132,4.5,2024-06-06,2,3609.26,purchase,841,131
INT_0006120,CUST_0308,PROD_00075,4.0,2023-08-06,1,4249.13,cart_add,307,74
INT_0006121,CUST_0269,PROD_00109,3.5,2024-03-16,1,2497.06,view,268,108
INT_0006122,CUST_0685,PROD_00026,4.5,2023-01-03,1,20390.69,view,684,25
INT_0006123,CUST_0087,PROD_00135,4.0,2024-06-02,1,1571.53,cart_add,86,134
INT_0006124,CUST_0815,PROD_00048,3.5,2023-09-21,2,3697.16,purchase,814,47
INT_0006125,CUST_0280,PROD_00065,4.0,2023-11-21,1,4292.79,cart_add,279,64
INT_0006126,CUST_0549,PROD_00121,3.5,2023-09-24,1,3288.56,purchase,548,120
INT_0006127,CUST_0957,PROD_00128,3.5,2023-12-26,1,2573.7,purchase,956,127
INT_0006128,CUST_0632,PROD_00002,4.1976744186046515,2024-03-17,1,92329.48,cart_add,631,1
INT_0006129,CUST_0802,PROD_00021,4.0,2024-04-10,1,24714.25,purchase,801,20
INT_0006130,CUST_0337,PROD_00053,3.0,2023-05-02,1,6856.41,purchase,336,52
INT_0006131,CUST_0317,PROD_00069,4.5,2023-09-14,1,1717.37,cart_add,316,68
INT_0006132,CUST_0131,PROD_00053,4.0,2023-09-18,1,6856.41,purchase,130,52
INT_0006133,CUST_0169,PROD_00063,4.5,2023-08-04,1,3518.47,purchase,168,62
INT_0006134,CUST_0948,PROD_00054,4.5,2024-05-23,1,9442.54,view,947,53
INT_0006135,CUST_0351,PROD_00017,4.5,2023-02-08,1,8688.45,purchase,350,16
INT_0006136,CUST_0749,PROD_00058,4.0,2023-07-10,1,1757.13,purchase,748,57
INT_0006137,CUST_0398,PROD_00057,4.0,2024-01-09,2,4739.88,purchase,397,56
INT_0006138,CUST_0355,PROD_00139,4.0,2024-01-27,2,2999.78,view,354,138
INT_0006139,CUST_0309,PROD_00126,3.5,2023-12-20,1,548.2,purchase,308,125
INT_0006140,CUST_0709,PROD_00066,5.0,2023-08-23,1,4478.86,cart_add,708,65
INT_0006141,CUST_0792,PROD_00074,3.5,2023-12-26,1,3668.68,purchase,791,73
INT_0006142,CUST_0521,PROD_00039,4.0,2024-03-26,1,3794.39,purchase,520,38
INT_0006143,CUST_0902,PROD_00045,4.5,2023-12-15,1,4401.96,cart_add,901,44
INT_0006144,CUST_0851,PROD_00133,3.5,2024-06-14,1,1381.52,cart_add,850,132
INT_0006145,CUST_0073,PROD_00026,4.0,2024-01-06,1,20390.69,purchase,72,25
INT_0006146,CUST_0786,PROD_00084,3.5,2023-01-19,2,9003.9,cart_add,785,83
INT_0006147,CUST_0350,PROD_00075,3.0,2023-11-24,1,4249.13,purchase,349,74
INT_0006148,CUST_0479,PROD_00024,3.0,2023-06-10,1,727.27,view,478,23
INT_0006149,CUST_0827,PROD_00037,3.5,2024-06-16,1,2848.11,purchase,826,36
INT_0006150,CUST_0814,PROD_00077,4.5,2023-05-16,1,3704.94,purchase,813,76
INT_0006151,CUST_0679,PROD_00031,3.5,2024-02-14,2,267629.64,purchase,678,30
INT_0006152,CUST_0049,PROD_00036,5.0,2023-08-02,1,10068.24,cart_add,48,35
INT_0006153,CUST_0846,PROD_00098,4.0,2024-05-06,3,1151.91,purchase,845,97
INT_0006154,CUST_0172,PROD_00011,3.0,2023-09-19,2,36114.88,cart_add,171,10
INT_0006155,CUST_0014,PROD_00068,3.5,2023-04-14,1,1794.76,purchase,13,67
INT_0006156,CUST_0555,PROD_00125,4.5,2023-01-01,1,789.12,purchase,554,124
INT_0006157,CUST_0776,PROD_00115,4.5,2023-07-04,1,757.41,view,775,114
INT_0006158,CUST_0074,PROD_00071,4.0,2023-09-16,2,4077.72,view,73,70
INT_0006159,CUST_0085,PROD_00051,5.0,2024-02-06,1,2505.88,purchase,84,50
INT_0006160,CUST_0496,PROD_00089,3.5,2023-08-14,1,8430.35,purchase,495,88
INT_0006161,CUST_0431,PROD_00101,5.0,2023-01-26,1,3128.53,purchase,430,100
INT_0006162,CUST_0702,PROD_00123,4.5,2023-07-17,1,1299.27,purchase,701,122
